timestamp,user_id,application,event_type,mfa_method,ip_address,user_agent,country,session_id,risk_level,risk_reason,details,result,failure_reason,block_reason,admin_user
2025-10-15 07:13:21.794873,taylorchristopher,Slack,MFA_SUCCESS,SMS,27.64.26.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,da4ded18-5034-47e2-a5c1-ad1b3cb831d0,Low,,MFA verification successful using SMS,SUCCESS,,,
2025-10-14 13:41:22.282722,marshallchristine,Office 365,LOGIN_SUCCESS,SMS,61.236.90.248,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",FR,89ecb117-8f76-4083-bad1-dd82647a682f,Low,,User login successful,SUCCESS,,,
2025-10-20 15:21:56.677993,linda54,Salesforce,MFA_TIMEOUT,TOTP,43.126.1.64,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",SG,baf36cfb-b217-41b5-ac65-17f90c8f625f,Low,,MFA verification timed out for TOTP,TIMEOUT,,,
2025-10-20 21:58:38.578097,deanna51,Workday,MFA_SUCCESS,Biometric,37.0.142.164,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",US,05722021-8dbe-4af3-9e33-170a9bb6ab3e,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-31 05:47:25.583066,coreyjones,AWS Console,MFA_TIMEOUT,TOTP,76.209.210.198,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",DE,771bf824-67ea-425e-ba66-05ef44dda420,Low,,MFA verification timed out for TOTP,TIMEOUT,,,
2025-10-17 16:16:02.325329,john43,Salesforce,SUSPICIOUS_ACTIVITY,Hardware Token,136.210.200.63,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",SG,b3531ad3-9990-4ad6-a44e-0c6b8adfabc0,Critical,Impossible travel,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-11-06 14:48:48.013588,alan44,Jira,MFA_FAILED,Backup Code,175.59.1.85,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,7661c8d4-84be-4d1d-aef2-4044e3f38f79,Medium,Multiple MFA failures,MFA verification failed using Backup Code,FAILURE,Invalid code,,
2025-11-05 00:56:54.499262,kennedywilliam,Finance Portal,LOGIN_SUCCESS,SMS,180.198.233.61,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",CA,be99aa47-0f68-4b98-bf9b-1148edd7ffa2,Low,,User login successful,SUCCESS,,,
2025-11-02 15:05:50.185167,jeremycurry,Azure Portal,LOGIN_SUCCESS,SMS,30.255.231.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",SG,f6d91810-1787-4b88-a26a-385c2bc71963,Low,,User login successful,SUCCESS,,,
2025-10-29 08:10:08.830694,fpeterson,ServiceNow,MFA_FAILED,Biometric,44.5.173.138,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",DE,9e73d02c-2165-4d5a-aa75-d2fd901ccf7e,Low,,MFA verification failed using Biometric,FAILURE,Expired code,,
2025-10-20 12:41:33.388946,cclark,Jira,LOGIN_SUCCESS,Email,169.7.180.230,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",IN,a037eff3-9e92-4b1e-ae28-711c4009e14f,Low,,User login successful,SUCCESS,,,
2025-10-18 21:44:44.833694,kevinrojas,GitHub,PASSWORD_RESET,Email,13.172.178.135,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",JP,553373b5-6e66-46e2-92b2-3f4115f5ae37,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-17 20:38:01.250885,wsimmons,Slack,LOGIN_SUCCESS,Biometric,51.45.65.137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,5f899ec8-a33e-4b1f-b111-0fcda8d363ba,Low,,User login successful,SUCCESS,,,
2025-10-17 10:44:20.101650,bradleyantonio,Jira,MFA_SUCCESS,Hardware Token,85.34.211.24,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",US,eb29ebad-f5db-4818-ad56-7502f28ff194,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-10-24 17:03:32.773434,nbaird,Jira,MFA_SUCCESS,Biometric,200.65.60.255,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",IN,ef5a2ea3-86aa-4aca-b4aa-bf27622bc127,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-23 16:47:41.585319,thomasmurphy,Workplace,SUSPICIOUS_ACTIVITY,TOTP,203.102.254.159,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,ccd98cd5-481b-458a-8451-3f163e733bc3,Critical,Unusual location,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-10 11:05:43.985112,leonardgregory,GitHub,SUSPICIOUS_ACTIVITY,Email,175.232.174.26,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",BR,72da781f-71af-4d0a-81c9-19f9b6d0832b,Critical,Malicious IP reputation,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-08 11:17:07.405398,chadmccarty,Office 365,MFA_SUCCESS,Biometric,46.234.30.54,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",CA,0d3aaa84-d0bf-4113-a367-aa4d09893fdd,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-16 09:33:27.530182,gibsonmiguel,Azure Portal,LOGIN_SUCCESS,Backup Code,84.233.213.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",DE,8e4f2ada-ebaf-47f0-9619-f8f5e48f81a7,Medium,New device,User login successful,SUCCESS,,,
2025-11-02 10:57:03.444401,hmyers,Jira,LOGIN_SUCCESS,Hardware Token,90.199.72.46,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,0022e4f3-65f7-4974-8138-6d8e6116046a,Low,,User login successful,SUCCESS,,,
2025-10-22 00:18:08.961039,pricerebecca,Zoom,LOGIN_SUCCESS,TOTP,102.210.156.254,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,d292c880-5557-4a2d-a9ef-baf4a99901ed,Low,,User login successful,SUCCESS,,,
2025-10-16 22:59:12.600922,kmoore,Jira,MFA_RESET,Backup Code,205.159.176.57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,04fd5650-d8fc-4157-90a3-8f8ab80ca52e,Low,,MFA settings updated: mfa reset,CONFIGURATION_CHANGE,,,kmoore
2025-10-22 17:44:37.254845,ahill,HR System,MFA_SUCCESS,Hardware Token,199.228.54.238,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",BR,ec115a08-3b8b-4141-b6c6-5afac88ba7f0,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-10-09 14:01:12.351322,pjacobs,VPN Gateway,MFA_SUCCESS,Hardware Token,15.218.247.110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",DE,3f5a3fe7-66ba-4e7b-aeb8-d3bbf1cd0f1e,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-10-21 11:18:32.219602,mclaughlinkeith,Confluence,MFA_TIMEOUT,Push Notification,222.154.16.88,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,43f070c0-e31e-4707-ae5e-2e106a4bc18d,Low,,MFA verification timed out for Push Notification,TIMEOUT,,,
2025-10-18 01:38:40.529741,peter26,Office 365,MFA_SUCCESS,Hardware Token,118.233.201.43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,d60d988a-1dd5-4ad6-800c-29ecd4053075,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-10-21 09:35:52.570154,hollydavis,Slack,PASSWORD_RESET,Email,130.203.102.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",IN,4a9975e0-68ff-482b-b280-176257968a42,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-14 20:32:32.107662,joshuafuller,Finance Portal,SUSPICIOUS_ACTIVITY,TOTP,36.69.136.14,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",US,9fc0b432-542f-43ab-a84e-e4dd5411a06f,High,Suspicious IP,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-28 14:33:12.028737,reginajenkins,Jira,MFA_TIMEOUT,Email,179.225.31.10,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",SG,6b2fe5cc-c7b4-490d-8602-1d220a6ff6d4,Low,,MFA verification timed out for Email,TIMEOUT,,,
2025-11-06 12:35:22.060899,camposwilliam,HR System,MFA_FAILED,Biometric,189.31.129.200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,59cb38c3-7f4a-4970-86f6-b9a6b50c45ab,Medium,Multiple MFA failures,MFA verification failed using Biometric,FAILURE,Too many attempts,,
2025-10-21 04:38:08.068962,jared07,Salesforce,SUSPICIOUS_ACTIVITY,Push Notification,93.143.213.171,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",US,ed1b2aa0-4677-43dc-a3e1-59942859c7aa,High,Unusual time,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-19 02:23:37.232104,zfoley,ServiceNow,MFA_FAILED,TOTP,80.9.236.160,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,f65a4bd4-dd8e-4397-9d24-b77dca7d0b8a,Low,,MFA verification failed using TOTP,FAILURE,Expired code,,
2025-10-11 02:31:59.602319,markgoodman,Zoom,MFA_TIMEOUT,Hardware Token,18.46.255.186,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",IN,43856384-af20-4586-9a1c-bdf18403d98e,Low,,MFA verification timed out for Hardware Token,TIMEOUT,,,
2025-10-10 03:23:48.048580,jenniferkim,Workday,MFA_SUCCESS,Email,24.238.186.245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",DE,f73ed5b9-357a-467a-8dcd-121bad5a6bf7,Low,,MFA verification successful using Email,SUCCESS,,,
2025-11-01 21:53:12.085771,marylawson,AWS Console,MFA_BYPASS,SMS,105.252.134.40,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",BR,a4683dbf-5f35-4313-b7a4-cf53a177bbba,High,Administrative bypass,MFA bypassed by administrator,BYPASS,,,admin@company.com
2025-10-23 16:54:44.735323,qjackson,Workday,LOGIN_SUCCESS,Hardware Token,184.190.123.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,a596ca57-1abd-4388-a71d-d8b6650788a9,Low,,User login successful,SUCCESS,,,
2025-10-12 06:28:44.869190,gregory08,Office 365,MFA_SUCCESS,Hardware Token,112.195.155.208,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",BR,b8f5e4c4-ef56-4b2d-a176-139c848df9c9,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-11-01 18:14:32.957865,myerskyle,ServiceNow,MFA_FAILED,SMS,64.76.113.128,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",IN,b1686737-bfc1-4230-a7c6-93675824d28d,Low,,MFA verification failed using SMS,FAILURE,Device not recognized,,
2025-10-09 03:00:00.888971,pwang,VPN Gateway,MFA_SUCCESS,Backup Code,47.68.62.165,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",BR,1be74a95-64d5-4325-aed9-72a806c38aad,Low,,MFA verification successful using Backup Code,SUCCESS,,,
2025-10-13 15:57:04.911320,fisherveronica,G Suite,SUSPICIOUS_ACTIVITY,TOTP,44.76.55.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,b3bef831-15e2-40f8-b395-713b9957f221,Critical,Unusual time,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-28 01:31:57.090567,walkernicole,AWS Console,SUSPICIOUS_ACTIVITY,SMS,162.175.165.246,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",BR,6b92aae1-6a03-46dc-99cd-089f60cf7399,High,Malicious IP reputation,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-29 09:14:59.800105,perrydaniel,Workday,LOGIN_SUCCESS,SMS,44.33.139.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,ae192a07-982d-4485-a4c6-16cc34eac0f0,Low,,User login successful,SUCCESS,,,
2025-10-26 09:43:35.331465,hmcmillan,HR System,LOGIN_SUCCESS,Push Notification,113.177.180.205,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",US,9ffab824-a988-428d-b266-238ce4a9888a,Low,,User login successful,SUCCESS,,,
2025-10-18 08:41:47.836781,alexisvaldez,AWS Console,LOGIN_SUCCESS,Biometric,77.157.253.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,9c327d95-1073-4f54-a835-ce36cbb933dc,Low,,User login successful,SUCCESS,,,
2025-10-21 10:16:49.215087,barrettjoshua,HR System,MFA_RESET,Backup Code,130.207.229.78,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,0547a3ea-deda-4b97-b525-da809d4ce8c6,Low,,MFA settings updated: mfa reset,CONFIGURATION_CHANGE,,,system
2025-10-09 16:26:24.648030,robertsaunders,G Suite,SUSPICIOUS_ACTIVITY,Backup Code,9.161.7.72,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",JP,c8bbb96c-6583-4f78-8188-bdc374f03763,High,Unusual location,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-29 00:59:02.633695,johnathandavis,Workplace,MFA_TIMEOUT,TOTP,56.222.65.147,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",IN,402671ff-0b1d-496f-b343-15f8f45b3a5c,Low,,MFA verification timed out for TOTP,TIMEOUT,,,
2025-10-28 00:03:00.154022,martinreid,HR System,MFA_FAILED,Hardware Token,218.44.201.17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,1a1b5a96-e28f-4e94-a1f7-796b9f313ce0,Low,,MFA verification failed using Hardware Token,FAILURE,Expired code,,
2025-11-06 00:08:13.808847,bjones,GitHub,SUSPICIOUS_ACTIVITY,Hardware Token,156.186.247.147,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,4ea844ac-4ff8-438f-8fd6-11241bc0e2e0,Critical,New device,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-19 03:16:08.667851,wesleybush,Office 365,LOGIN_FAILED,Backup Code,65.91.143.94,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,61717613-4d3c-4147-a051-10b1da170207,Low,,User login failed,FAILURE,Invalid password,,
2025-10-26 03:43:57.764531,parkerjoann,ServiceNow,LOGIN_SUCCESS,Biometric,178.138.92.38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",IN,8739aebb-d1b0-43f6-98f6-218b13dd2987,Low,,User login successful,SUCCESS,,,
2025-10-09 11:06:22.458923,victor32,GitHub,MFA_FAILED,Hardware Token,34.109.16.79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,4ec5eb10-2e86-4197-9b5a-c91b9fdf56bc,Low,,MFA verification failed using Hardware Token,FAILURE,Device not recognized,,
2025-10-14 19:22:03.805438,vstevenson,GitHub,LOGIN_SUCCESS,SMS,84.82.141.175,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",US,dab4f12c-e73a-4305-a3bd-1b16d27b5ca6,Low,,User login successful,SUCCESS,,,
2025-10-26 23:21:18.569601,meyertiffany,ServiceNow,MFA_TIMEOUT,TOTP,146.118.12.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,a22f199a-4a27-4cd5-a0f9-abd4c6cfcd5c,Low,,MFA verification timed out for TOTP,TIMEOUT,,,
2025-10-30 04:21:29.961330,melanierivera,Workplace,SUSPICIOUS_ACTIVITY,Backup Code,112.221.124.172,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",IN,330df02b-a723-4525-b0a9-33893b52ab42,High,Malicious IP reputation,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-11-03 20:44:12.293582,lauriehorton,Zoom,MFA_SUCCESS,SMS,118.26.144.251,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",AU,d1c695c5-272d-489f-9891-3aef98cdf770,Low,,MFA verification successful using SMS,SUCCESS,,,
2025-10-23 07:25:17.236018,scottsmith,Zoom,MFA_FAILED,TOTP,210.61.81.2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",DE,317b3d74-b31a-43db-9cf7-148c479cbf12,Low,,MFA verification failed using TOTP,FAILURE,Device not recognized,,
2025-11-05 06:35:51.804265,waltersdonald,VPN Gateway,MFA_SUCCESS,Email,102.93.246.44,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",JP,2b1039dc-7e11-4342-8115-51dcefc26964,Low,,MFA verification successful using Email,SUCCESS,,,
2025-10-12 21:00:29.737485,joelmiller,Workplace,PASSWORD_RESET,Email,185.247.129.48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,902e8ced-fb1c-49ca-bd9f-9d248595f504,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-12 14:09:21.639620,johnthompson,VPN Gateway,PASSWORD_RESET,Email,116.144.206.49,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",AU,b2b8b6c3-349d-4438-8c95-9019cea78ee8,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-24 22:59:07.384443,josephharrington,Jira,MFA_SUCCESS,Biometric,87.3.99.243,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",US,8b0a65cc-8f01-41b0-b3cb-d12d4e1d1f4b,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-19 14:41:51.674462,thomashenderson,Workplace,MFA_SUCCESS,Email,155.189.83.59,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",BR,cf558189-ffee-4506-abbf-e8628879a1d2,Low,,MFA verification successful using Email,SUCCESS,,,
2025-10-30 11:23:43.011750,ysmith,Workplace,MFA_TIMEOUT,Push Notification,18.169.215.242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,38231069-7a91-48e8-ad50-eb89507e9e28,Low,,MFA verification timed out for Push Notification,TIMEOUT,,,
2025-10-30 10:20:22.771662,brooke28,Slack,MFA_DISABLED,Biometric,184.59.187.219,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,65c82096-0da7-47e2-ab95-91b119a3ca3a,Low,,MFA settings updated: mfa disabled,CONFIGURATION_CHANGE,,,admin@company.com
2025-10-19 01:53:09.015008,shawn68,Zoom,MFA_SUCCESS,Biometric,132.154.168.197,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,706e4c48-6e93-4f60-a2d1-eb678156211c,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-17 15:53:24.890374,mgonzalez,Jira,MFA_SUCCESS,Hardware Token,87.243.215.8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,34f53a07-e6cf-43cd-96b5-877ed2082c04,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-10-22 09:48:30.036234,vbentley,VPN Gateway,MFA_FAILED,Push Notification,63.84.206.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",IN,e3c4717f-8e45-422b-a97f-9a1d27339b68,Medium,Multiple MFA failures,MFA verification failed using Push Notification,FAILURE,Device not recognized,,
2025-10-16 21:35:07.659477,ortizbenjamin,Workplace,LOGIN_SUCCESS,Backup Code,220.80.126.161,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,77191335-43a3-425d-8916-5bfeac06a352,Low,,User login successful,SUCCESS,,,
2025-11-04 15:05:41.816059,jamesgraham,G Suite,MFA_SUCCESS,Biometric,122.201.227.159,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",US,30b8c7e3-2904-48fc-a789-91b1710d5883,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-22 22:52:46.878006,xreid,VPN Gateway,MFA_TIMEOUT,Biometric,152.169.76.100,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",SG,bf6e9097-5996-4c65-903c-a5daa036a34a,Low,,MFA verification timed out for Biometric,TIMEOUT,,,
2025-11-04 11:03:18.616408,johnjohnson,VPN Gateway,MFA_ENABLED,Push Notification,160.115.188.164,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,04576573-4402-4334-b9a0-b7332ae3a85c,Low,,MFA settings updated: mfa enabled,CONFIGURATION_CHANGE,,,system
2025-10-28 14:08:27.926981,josegibson,G Suite,LOGIN_SUCCESS,SMS,144.70.65.86,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",CA,97c87f6b-2989-4040-b593-a88b730438a5,Low,,User login successful,SUCCESS,,,
