timestamp,ip_address,method,path,protocol,status_code,response_size,referrer,user_agent,duration_ms
[05/Nov/2025:05:55:40],105.190.228.144,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,231,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1627
[16/Oct/2025:04:04:00],178.201.211.154,GET,/cart/success.do,HTTP 1.1,200,2612,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",388
[08/Oct/2025:17:18:01],61.57.121.132,GET,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,1888,http://www.buttercupgames.com/category.screen?categoryId=SHOOTER,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1993
[19/Oct/2025:03:40:23],9.243.196.163,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,3246,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1869
[28/Oct/2025:13:08:19],8.246.87.204,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,1637,http://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1951
[25/Oct/2025:19:36:49],175.210.248.233,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,2900,http://www.buttercupgames.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1507
[07/Oct/2025:20:48:18],47.10.103.26,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,302,1579,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",132
[02/Nov/2025:00:08:51],13.146.180.17,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,2386,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",384
[19/Oct/2025:17:32:28],218.150.173.96,POST,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,3530,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",582
[24/Oct/2025:09:17:40],221.179.107.85,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,1610,http://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1412
[20/Oct/2025:03:32:30],202.212.190.19,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,2990,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1507
[31/Oct/2025:10:24:53],30.38.131.189,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,477,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1722
[16/Oct/2025:01:13:45],212.108.74.96,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,191,http://www.buttercupgames.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1068
[22/Oct/2025:10:42:52],53.150.21.53,GET,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,3349,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1743
[06/Nov/2025:03:49:57],216.242.152.137,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,1564,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1991
[23/Oct/2025:21:44:00],59.1.119.228,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,1701,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",292
[05/Nov/2025:14:25:38],165.19.197.196,POST,/oldlink?itemId=EST-19,HTTP 1.1,200,4619,http://www.buttercupgames.com/product.screen?productId=MB-AG-G07,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1885
[31/Oct/2025:07:02:22],171.38.242.6,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,404,1123,http://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1165
[12/Oct/2025:23:57:36],71.152.22.197,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,503,2734,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",730
[05/Nov/2025:16:39:31],166.217.135.3,GET,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,255,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1184
[06/Nov/2025:05:26:23],64.102.134.16,GET,/cart/success.do,HTTP 1.1,200,2912,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",596
[03/Nov/2025:03:21:17],83.163.73.149,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,1175,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",651
[18/Oct/2025:20:09:52],115.182.163.140,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,500,695,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",594
[09/Oct/2025:20:20:26],113.218.11.106,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,302,1627,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",957
[31/Oct/2025:15:27:59],210.55.60.54,POST,/oldlink?itemId=EST-19,HTTP 1.1,200,4373,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1003
[13/Oct/2025:21:58:10],62.192.253.134,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,3575,,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",186
[08/Oct/2025:16:17:24],103.179.230.51,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,4527,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",207
[24/Oct/2025:07:57:18],96.205.142.118,POST,/oldlink?itemId=EST-19,HTTP 1.1,500,3993,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",535
[16/Oct/2025:04:22:36],56.132.45.205,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,3965,http://www.buttercupgames.com/product.screen?productId=MB-AG-G07,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1177
[19/Oct/2025:05:45:23],159.102.120.225,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,1020,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",603
[11/Oct/2025:23:41:38],203.46.54.166,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,2731,http://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",292
[20/Oct/2025:08:34:26],222.29.49.225,POST,/cart/success.do,HTTP 1.1,200,3462,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",50
[29/Oct/2025:05:54:06],58.115.43.172,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,2795,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1450
[12/Oct/2025:03:44:57],87.113.92.209,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,153,http://www.buttercupgames.com/cart/success.do,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",954
[02/Nov/2025:01:03:19],196.171.187.228,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,503,3833,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1424
[04/Nov/2025:05:48:55],36.116.55.30,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,455,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1755
[23/Oct/2025:10:33:28],162.196.23.111,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,500,2908,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1667
[28/Oct/2025:21:24:33],161.177.155.130,GET,/category.screen?categoryId=SHOOTER,HTTP 1.1,403,4781,http://www.buttercupgames.com/cart/success.do,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1954
[29/Oct/2025:18:38:06],96.128.217.227,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,404,2965,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1096
[11/Oct/2025:10:53:40],128.116.17.163,GET,/oldlink?itemId=EST-19,HTTP 1.1,200,1599,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",288
[26/Oct/2025:11:20:18],131.198.102.228,POST,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,1459,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1007
[18/Oct/2025:23:30:52],69.192.30.84,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,4330,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1111
[23/Oct/2025:06:04:01],63.84.150.147,GET,/oldlink?itemId=EST-19,HTTP 1.1,408,3864,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",110
[12/Oct/2025:11:16:13],190.210.107.163,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,4160,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1459
[18/Oct/2025:00:22:01],15.139.236.34,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,1845,http://www.buttercupgames.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",662
[19/Oct/2025:18:51:36],157.47.141.217,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,4307,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",475
[12/Oct/2025:23:21:34],98.204.250.200,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,404,3121,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1169
[22/Oct/2025:01:37:09],55.62.118.92,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,2119,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1471
[24/Oct/2025:12:37:54],121.21.216.100,GET,/cart/success.do,HTTP 1.1,200,4120,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",522
[19/Oct/2025:00:46:36],209.11.211.210,GET,/oldlink?itemId=EST-19,HTTP 1.1,200,2448,http://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1013
[17/Oct/2025:10:16:28],157.7.88.61,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,329,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",989
[19/Oct/2025:03:17:56],143.110.0.82,GET,/cart/success.do,HTTP 1.1,200,459,,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",540
[29/Oct/2025:13:14:32],43.160.49.210,GET,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,2512,,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1018
[29/Oct/2025:05:07:48],203.248.1.121,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,1353,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",243
[12/Oct/2025:22:21:25],22.225.215.98,GET,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,503,3323,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1060
[13/Oct/2025:14:45:11],163.121.240.7,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,746,http://www.buttercupgames.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",505
[04/Nov/2025:10:32:03],139.233.219.32,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,4825,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1068
[05/Nov/2025:08:46:46],218.109.35.136,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,1163,http://www.buttercupgames.com/oldlink?itemId=EST-19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",722
[13/Oct/2025:02:51:00],107.108.242.138,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,616,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1524
[29/Oct/2025:21:28:40],211.57.213.253,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,3397,http://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",206
[29/Oct/2025:15:34:53],161.52.175.178,POST,/cart/success.do,HTTP 1.1,200,342,http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1674
[26/Oct/2025:21:01:09],114.77.77.186,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,302,2159,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1221
[14/Oct/2025:18:12:33],109.209.175.2,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,2056,http://www.buttercupgames.com/cart/success.do,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1692
[28/Oct/2025:17:44:25],115.64.64.127,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,797,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1422
[17/Oct/2025:06:30:30],206.34.92.164,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,3637,,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1894
[20/Oct/2025:04:49:56],30.209.30.237,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,302,3886,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",277
[29/Oct/2025:18:41:04],215.0.243.81,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,302,3098,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1080
[12/Oct/2025:12:17:10],47.209.16.145,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,3931,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",326
[04/Nov/2025:22:07:43],144.180.216.106,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,424,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1505
[02/Nov/2025:15:04:25],159.225.39.186,POST,/cart/success.do,HTTP 1.1,503,2499,http://www.buttercupgames.com/oldlink?itemId=EST-19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",703
[26/Oct/2025:00:02:06],181.198.85.6,GET,/cart/success.do,HTTP 1.1,200,1277,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1308
[03/Nov/2025:11:07:03],156.21.59.215,POST,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,404,4960,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1317
[07/Oct/2025:17:53:50],156.43.72.28,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,1590,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",947
[09/Oct/2025:18:16:38],79.198.123.67,POST,/oldlink?itemId=EST-19,HTTP 1.1,200,1010,http://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",866
[27/Oct/2025:16:00:02],159.218.84.235,POST,/cart/success.do,HTTP 1.1,302,3128,,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1931
[29/Oct/2025:05:28:20],100.41.215.25,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,4080,http://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1183
[11/Oct/2025:19:31:12],200.248.220.31,GET,/oldlink?itemId=EST-19,HTTP 1.1,408,3917,http://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1701
[11/Oct/2025:14:02:35],70.78.191.138,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,2447,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",892
[11/Oct/2025:16:57:27],35.121.127.94,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,3129,http://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",571
[24/Oct/2025:02:30:25],104.182.33.146,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,197,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",587
[15/Oct/2025:14:59:10],3.220.198.198,POST,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,3099,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1794
[23/Oct/2025:05:22:16],15.3.144.53,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,2168,http://www.buttercupgames.com/category.screen?categoryId=SHOOTER,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1828
[18/Oct/2025:03:28:02],101.190.144.16,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,782,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1972
[27/Oct/2025:16:27:08],47.39.169.206,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,3020,http://www.buttercupgames.com/cart/success.do,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1212
[26/Oct/2025:18:54:34],35.229.121.119,GET,/cart/success.do,HTTP 1.1,200,1868,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1380
[31/Oct/2025:15:01:12],209.75.68.48,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,3684,http://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1332
[13/Oct/2025:17:23:54],125.53.90.160,POST,/cart/success.do,HTTP 1.1,200,637,http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1727
[14/Oct/2025:18:05:19],37.63.166.88,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,1392,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",584
[01/Nov/2025:02:31:34],169.234.67.116,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,1820,http://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1605
[10/Oct/2025:22:47:17],74.110.171.115,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,3034,http://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",770
